symbol,Name,Rating,Fair Price,Expected Return,Base Return,Growth Potential,Liquid Position,Debt Position,Market Cap,Sector
RUN,Sunrun Inc.,buy,13.971094546028647,0.3053953677899099,0.1261910421279282,0.7428658286594578,0.15608976015449683,-0.8259110475917844,1303080763.0,Technology
RUSHA,Rush Enterprises Inc. Class A Common Stock,sell,34.58577027555621,0.05967294038343418,-0.16552866051071768,0.04023995415038084,0.17512956368450605,-0.12582882752036983,1451487190.0,Consumer Cyclical
RUSHB,Rush Enterprises Inc. Class B Common Stock,sell,35.452996716667826,0.05308673037900723,-0.16838117421560672,0.03988567829892142,0.17009846075231505,-0.12217877612536454,1495307135.0,Consumer Cyclical
RUTH,Ruth's Hospitality Group Inc.,hold,24.06426869988771,0.09476106154239261,-0.04821348625260613,0.0664751191556947,0.01797894053872584,-0.03356271094649321,739424400.0,Consumer Cyclical
RVEN,Reven Housing REIT Inc.,hold,3.4361669134088686,0.030169288008066345,-0.4621171572600098,0.0,0.29516195645815313,0.12965570605747212,39066253.0,Real Estate
RVI,Retail Value Inc.,hold,33.254070786931464,0.15705170499791182,-0.3400788349262144,-0.012697991116655039,0.1966485643029805,0.24571118398534986,563553021.0,Real Estate
RVLT,Revolution Lighting Technologies Inc.,buy,1.5935336082328135,1.9309613402238142,0.9435225086181278,0.8743261109185718,0.9946494558477941,-0.9490055179131308,13087767.0,Technology
RVNC,Revance Therapeutics Inc.,sell,8.214878992783037,-0.5172188313636747,-0.4621171572600098,0.0,0.14647784142740106,-0.26904829828351684,731616053.0,Healthcare
RVP,Retractable Technologies Inc.,hold,0.8891497610951199,0.35143955689702827,-0.19720565611553542,-0.05102423290946778,0.5103647418076593,0.02183592136192125,22621519.0,Healthcare
RVSB,Riverview Bancorp Inc,sell,6.330119370635415,-0.030328027412637015,-0.13027179023222013,,0.08144713801213532,-0.08876126458707945,165874546.0,Financial Services
RWGE,Regalwood Global Energy Ltd. Class A,sell,5.3984025720664395,-0.3842596743645075,-0.45681549978498326,,0.00100930745297112,,372000000.0,Industrials
RWLK,ReWalk Robotics Ltd,hold,0.24296149298627753,0.0714418942659944,-0.40505624279274977,0.033585925046398346,0.11892550431624249,0.25651792494365244,13063748.0,Healthcare
RWT,Redwood Trust Inc.,strong sell,1.1557304076246333,-0.8022769786800465,0.016635442906204556,,-0.16644142238357829,-0.7774150275991607,1317488932.0,Real Estate
RXN,Rexnord Corporation,buy,38.38821719388241,0.6317808118430136,0.3734197174207674,-0.16285309036882478,0.19670793310187218,0.15703746893674797,2568416842.0,Industrials
RY,Royal Bank Of Canada,sell,21.69695923668247,-0.5883211156960763,-0.20692352328231323,,0.10914964010098371,-0.6041500179495611,104748405244.0,Financial Services
RYAAY,Ryanair Holdings plc American Depositary Shares each representing five Ordinary Shares,strong buy,132.3437968978605,0.9464540555645922,0.35828595541142794,0.32889181155768,0.11286769847966571,0.03220978718670309,16373028793.0,Industrials
RYAM,Rayonier Advanced Materials Inc.,buy,24.2543295174075,1.2032339553717246,-0.0582644647985886,0.012776809030787817,0.4819840508411122,0.3954016047308804,676047031.0,Basic Materials
RYB,RYB Education Inc. American depositary shares each representing one Class A,buy,12.57086554238556,0.9848658340687411,0.03829068939224611,0.5808547194450344,0.4001943768931271,-0.11177293559602808,192518949.0,Consumer Defensive
RYI,Ryerson Holding Corporation,strong buy,20.631398592539423,2.044582576769684,0.7567664128322094,-0.07804813598752214,0.9953867900894426,0.3030087270831032,259486955.0,Industrials
RYN,Rayonier Inc. REIT,hold,29.922121639995478,0.1157347167505545,-0.06219199522431618,0.028139092267602583,0.03106989791370851,0.02947088291592026,3773982376.0,Basic Materials
RYTM,Rhythm Pharmaceuticals Inc.,sell,22.812467717148742,-0.14616555998630337,-0.34956301142199675,,0.13763164259226834,-0.001702973909025851,998255132.0,Healthcare
S,Sprint Corporation,hold,5.414408077956664,0.06381132189548812,-0.4559923288923051,-0.0019183588910874905,0.17342266590898991,0.1344735914123405,25974164471.0,Communication Services
SA,Seabridge Gold Inc. (Canada),sell,8.867952525816593,-0.25713498527370354,-0.3127945029449607,,0.009437922903842377,-0.02124718798503611,801846763.0,Basic Materials
SABR,Sabre Corporation,buy,29.762868247877517,0.40956637460338047,0.0380250321578095,0.15207260333345785,0.0912386444408042,0.03385895859543697,6230328551.0,Technology
SACH,Sachem Capital Corp.,buy,9.702482120569703,1.550319086927635,0.29288939967760297,0.9643282842342638,0.5717772277492708,-0.40942331052156045,61908870.0,Real Estate
SAEX,SAExploration Holdings Inc.,buy,13.411433427755647,1.3600215054457239,-0.4621171572600098,0.0,0.7854998783752787,0.969170001578004,17065386.0,Energy
SAFE,Safety Income & Growth Inc.,sell,2.6399711840431017,-0.7704672049125224,-0.12350269280649429,0.24425737925043722,0.03166859208048556,-1.0,315743600.0,Real Estate
SAFM,Sanderson Farms Inc.,buy,161.213106297916,0.5173089603719332,0.5154861535678474,-0.18253645638921923,0.11351132945333209,-0.00898348496529977,2484542950.0,Consumer Defensive
SAFT,Safety Insurance Group Inc.,sell,66.27579306402392,-0.07455496487618492,-0.20648117182605885,,0.020938861730625424,0.012439291555494725,1225221792.0,Financial Services
SAGE,Sage Therapeutics Inc.,sell,84.76612231867016,-0.25494430822540554,-0.39333292146162846,,0.08841373755465654,-0.017493907070884496,5865585467.0,Healthcare
SAH,Sonic Automotive Inc.,buy,22.053016693516014,0.5367485534242489,0.22377591316573242,-0.09175102274908875,0.3049078148720892,-0.03585159388364956,672894460.0,Consumer Cyclical
SAIA,Saia Inc.,sell,53.41094911655732,0.05528269385390232,-0.15977425201621565,0.025070742666535528,0.0710872721839062,0.007606147320551537,1453746774.0,Industrials
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,buy,76.69503643425439,0.28259868785428466,-0.025977629293437388,-0.02718716956588807,0.1902004080151083,0.04234369938265137,2755198779.0,Technology
SAIL,SailPoint Technologies Holdings Inc.,buy,56.751873145852656,1.2502331345160147,0.24959900439477156,0.8677170412803408,0.03434046963249404,0.031107836455957383,2282501312.0,Technology
SAL,Salisbury Bancorp Inc.,sell,27.01786011285833,-0.17719191195526118,-0.02098907545075701,,0.19804580406328265,-0.4565804589363035,105183038.0,Financial Services
SALM,Salem Media Group Inc.,buy,3.989097361641043,0.8837167764299375,-0.05963342301541308,-0.0915935035853025,0.2866796022789475,0.5061511768489462,63632252.0,Consumer Cyclical
SALT,Scorpio Bulkers Inc.,strong sell,-2.766337854658042,-1.4078469998348415,-0.6436497865108093,-0.32119032595567576,0.0287808959827891,-0.5392565661035965,438815772.0,Industrials
SAM,Boston Beer Company Inc. (The),sell,214.16515743698395,-0.020860721960693343,-0.10851629149408326,-0.06141058007899691,0.03958656274827055,0.0238119710566993,2785398374.0,Consumer Defensive
SAMG,Silvercrest Asset Management Group Inc.,strong buy,23.505151410482213,0.873729078951989,0.3995373881956976,0.1645155054025933,0.19103369429933115,0.03237739769037895,176896417.0,Financial Services
SAN,Banco Santander S.A. Sponsored ADR (Spain),strong buy,14.383672043463383,2.057465068725214,0.2652659942620481,,0.6728045198910273,0.9973727600231246,79559212316.0,Financial Services
SAND,Sandstorm Gold Ltd. (Canada),sell,3.8165725031097013,-0.11999141672990644,-0.23724585634947293,0.030984440285623638,0.015243173996226655,0.0013308754242471466,860285673.0,Basic Materials
SANM,Sanmina Corporation,buy,59.17099910082896,1.3770315891860558,0.7366563243293962,-0.02767999696640866,0.599369637972196,0.0012168410984214617,1748942536.0,Technology
SANW,S&W Seed Company,hold,2.243649246480754,0.1566189024033024,-0.4621171572600098,0.0,0.5396596293360167,0.01160764757484456,68423110.0,Consumer Defensive
SAP,SAP SE ADS,hold,108.78920647530674,0.15443276048591537,-0.027214378245443815,0.015589292722868686,0.047588207513848735,0.030806896397692185,125282430000.0,Technology
SAR,Saratoga Investment Corp New,sell,18.15301536622483,-0.058210055659542057,0.022488234100256577,,-0.020740932784198973,-0.17623500635358225,165810273.0,Financial Services
SASR,Sandy Spring Bancorp Inc.,sell,11.90400072405136,-0.5373593976945095,-0.05654561163870864,,0.03340085958914729,-0.6172177638401257,1175834569.0,Financial Services
SATS,EchoStar Corporation,hold,41.785207210764526,0.19479392179580818,-0.28809723334198156,-0.09805619190284054,0.35588008467868715,0.10610256844369736,3737772488.0,Technology
SAUC,Diversified Restaurant Holdings Inc.,hold,1.4826011577652995,0.3239104418755863,-0.14693992827990332,-0.10435888565736928,-0.02853831389335748,0.5362787869537655,38440727.0,Consumer Cyclical
SAVE,Spirit Airlines Inc.,buy,62.93452019337042,0.1529472190752429,0.16348609692313576,0.270809773981072,0.1278784352962965,-0.5151851164921293,4103379876.0,Industrials
SB,Safe Bulkers Inc ($0.001 par value),hold,2.257461132688211,0.18502379893473325,-0.23466149560985206,-0.02577056589519111,-0.014441333526450828,0.39242841121377636,205160694.0,Industrials
SBAC,SBA Communications Corporation,sell,90.57950659298052,-0.3990515859796268,-0.46098341421601263,7.922171512930731e-05,0.007890938108816359,-0.013507114340010729,19240848996.0,Communication Services
SBBP,Strongbridge Biopharma plc,sell,0.6846548117768593,-0.7953258441459742,-0.4621171572600098,0.0,0.1489685878227931,-0.5496460574612083,261610970.0,Healthcare
SBBX,SB One Bancorp,strong sell,3.5086411438177376,-0.7490834587448851,-0.12887703106771276,,-0.297376964916379,-0.41009669693485706,204132127.0,Financial Services
SBCF,Seacoast Banking Corporation of Florida,sell,18.929505382588605,-0.2145230998882423,-0.232717251479311,,-0.05588076512881357,-0.016486220448094002,1393534822.0,Financial Services
SBFG,SB Financial Group Inc.,sell,12.356228951868559,-0.1706207796642379,0.058375214649489804,,0.19734259753934724,-0.5496475863677766,113806875.0,Financial Services
SBGI,Sinclair Broadcast Group Inc.,strong buy,56.021068356461804,1.0491645714951103,0.20752206243505045,0.19270678154294552,0.29282692470314053,0.1887402795708557,2895748263.0,Consumer Cyclical
SBGL,D/B/A Sibanye-Stillwater Limited American Depositary Shares (Each representing four),buy,5.13724339517633,0.7573514785341383,0.9005578882566443,,0.7893246731405041,-0.999999865615461,1722068295.0,Basic Materials
SBH,Sally Beauty Holdings Inc. (Name to be changed from Holdings Inc.),buy,24.654150969891813,0.4587339904829793,0.1256561401491889,-0.12602887186908174,0.2523168002627918,0.08143348526412164,2228860409.0,Consumer Cyclical
SBI,Western Asset Intermediate Muni Fund Inc,hold,9.72688932599002,0.1971887973854382,0.08609808886893178,,,0.04362192576405555,121248732.0,Financial Services
SBLK,Star Bulk Carriers Corp.,buy,15.502803339244858,0.6521580912539717,-0.06089195421587568,0.5635326839884234,0.07955309976976266,-0.01783425948732964,912112079.0,Industrials
SBNY,Signature Bank,strong sell,-5.602074447541006,-0.9442281251088981,-0.1417154662964909,,0.016473883151203905,-0.9251866682503472,5930184162.0,Financial Services
SBOT,Stellar Biotechnologies Inc.,buy,1.5134417113760212,0.369242145367298,-0.6489492920459459,0.15063321310783317,0.6961039632900876,0.10398547826287219,6197489.0,Healthcare
SBOW,SilverBow Resorces Inc.,strong sell,9.878474584394933,-0.46364732736695263,-0.4621171572600098,0.0,0.07025032428815514,-0.21283606481146133,292185604.0,Energy
SBPH,Spring Bank Pharmaceuticals Inc.,sell,7.211422314801643,-0.2977229148882495,-0.3255824498705536,,0.14502702782488908,-0.18463627559503581,186687604.0,Healthcare
SBR,Sabine Royalty Trust,hold,37.42602550603944,0.01869589038983574,0.10409578004352404,-0.1984015029606766,0.007538625284673195,0.002500533062854693,595857830.0,Energy
SBRA,Sabra Health Care REIT Inc.,sell,15.328082151340263,-0.029806512555799844,0.018016210011131406,,0.05181877284393588,-0.22901862787205784,3250135094.0,Real Estate
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250),hold,12.036812752402499,0.24187652963239148,0.12696279470871374,-0.13660314991882838,0.0655772845015703,0.08068372721491834,7238369513.0,Utilities
SBSI,Southside Bancshares Inc.,strong sell,-2.4850209759895225,-0.9775600596146535,-0.1831685445121266,,0.0726784183810123,-0.9625987261038715,1195437926.0,Financial Services
SBT,Sterling Bancorp Inc.,strong sell,-0.6174526186361923,-0.9456991096845604,-0.13223985189614673,,0.056094014414047155,-0.9990615460302259,435230843.0,Financial Services
SBUX,Starbucks Corporation,hold,70.79566025338347,0.20691134165493041,-0.10527400229551875,0.12785186647246038,0.07665034071986221,0.01164046375820127,79063438000.0,Consumer Cyclical
SC,Santander Consumer USA Holdings Inc.,hold,19.67040672593446,0.18825376789881026,0.015097924916907424,,0.1581817054145367,-0.15355921944837214,6931884937.0,Financial Services
SCAC,Saban Capital Acquisition Corp.,sell,7.270944163212375,-0.21618203860593582,-0.4550186100544662,,-0.0013359309212693793,0.17270371961734887,278122748.0,Industrials
SCCO,Southern Copper Corporation,hold,36.52823056988279,0.2390416337178869,0.0012251990895753018,0.07145430662794006,0.06666489817669263,0.012602318587116024,24513240112.0,Basic Materials
SCHL,Scholastic Corporation,buy,51.04502280383731,0.30691460215891764,-0.07486518711752022,-0.04709214239646853,0.37823040529721697,-0.02091434384137636,1455804421.0,Consumer Cyclical
SCHN,Schnitzer Steel Industries Inc.,strong buy,41.10244400773018,0.9819563939099771,0.04559920504598791,0.23844327733609938,0.3443195828794474,0.1618140674793267,620521942.0,Basic Materials
SCHW,Charles Schwab Corporation (The),hold,40.37817656396257,0.01569988110646159,-0.313090660139573,,0.22500708679126347,0.009538994707564807,59176841740.0,Financial Services
SCI,Service Corporation International,sell,31.941614777404624,-0.13996796686513052,-0.22936243885809882,-0.027926673986265915,0.015222948089381294,0.001676504288981695,7609009145.0,Consumer Cyclical
SCIN,Columbia India Small Cap,hold,23.94332112926439,0.6923090445139017,1.0,,,-0.3751597382385491,16209380.0,
SCKT,Socket Mobile Inc.,strong buy,5.336789067403512,1.5496962559633867,0.9816718752170801,0.1895842027135226,0.22161224891770903,0.08935914636262399,12648684.0,Technology
SCL,Stepan Company,buy,91.53330693787572,0.26133054329942645,-0.015003779704928277,-0.06551215680346445,0.22032855881183755,0.026959932672663722,1766386241.0,Basic Materials
SCM,Stellus Capital Investment Corporation,buy,19.75195135980362,0.5838153369076302,0.1567118955896305,0.2156886718615938,0.07577214264532484,0.0020439829874170368,217290892.0,Financial Services
SCON,Superconductor Technologies Inc.,sell,-0.260046058613242,-1.1196147126527591,-1.0,-1.0,0.7047504021324253,0.10816610246236458,4546147.0,Technology
SCOR,comScore Inc.,sell,14.15376971892461,-0.08904076915907426,-0.4621171572600098,0.0,0.06887119906638328,0.23673640628210135,988454678.0,Industrials
SCPH,scPharmaceuticals Inc.,buy,6.465345876954948,0.725249776843463,0.07559246188824398,,0.5692234234049087,0.012965108797859504,72420227.0,Healthcare
SCS,Steelcase Inc.,buy,24.92684905283827,0.5864723813410111,0.49898868774520055,-0.1820762982073797,0.19721627152205845,0.004874937528680956,1916335677.0,Industrials
SCSC,ScanSource Inc.,buy,69.12110023357957,0.991227291496414,0.2225278736128602,0.014220418612781005,0.646642429667851,0.017106947437813158,931350740.0,Technology
SCVL,Shoe Carnival Inc.,buy,44.89978692424315,0.27930928939752747,-0.07416274632345854,-0.045204346287580854,0.2936866375364724,0.009434394548417657,585422202.0,Consumer Cyclical
SCWX,SecureWorks Corp.,buy,24.578103362481407,0.5200753644593897,0.0032263003635326637,0.33520822065046163,0.10516862684988015,0.009003433843064457,1382402814.0,Technology
SCX,L.S. Starrett Company (The),buy,12.192709245417035,1.158842581280244,0.32834641003300047,-0.18820109484141323,0.8638924601145215,0.08733602322168443,41037044.0,Industrials
SCYX,SCYNEXIS Inc.,hold,0.8245247275638699,0.18972919865536347,-0.4621171572600098,0.0,0.5430012574261718,0.0413763157367506,35244788.0,Healthcare
SD,SandRidge Energy Inc.,buy,10.203489701737182,0.22959745037627582,0.22455093454512975,-0.787593451430985,0.1451328808993746,0.5800383036103056,313389062.0,Energy
SDI,Standard Diversified Inc. Class A,buy,17.683385859435987,0.3038974685553145,-0.045708313357368247,-0.08834654492584293,0.2596655821390772,0.09815300344074229,247257028.0,Consumer Defensive
SDLP,Seadrill Partners LLC Representing Limited Liability Company Interests,buy,5.5185631086360765,2.5236050722621663,0.5171833609470671,-0.47963890010475807,0.9948038463486863,0.9998292250266294,167115312.0,Energy
SDPI,Superior Drilling Products Inc.,sell,1.0648727886664546,-0.2059639322311383,-0.25217558359339776,-0.18254891651252836,0.0021723517393303915,0.1520607893574435,36335449.0,Energy
SDR,SandRidge Mississippian Trust II representing Beneficial Interests,sell,0.45196726853371555,-0.4163668981622279,0.3416786833337666,-0.9231904717284745,,,53703000.0,Energy
SDRL,Seadrill Limited,buy,27.5668473886098,1.78341433828051,0.8275447873795918,,0.8884007681484674,,1015000000.0,Energy
SDT,SandRidge Mississippian Trust I of Beneficial Interest,sell,0.7522500942884613,-0.08794183724480205,0.7364201325016828,-0.9841700382132215,,,28000000.0,Energy
SE,Sea Limited American Depositary Shares each representing one Class A,sell,10.066736864249542,-0.13167705143612968,-0.4621171572600098,0.0,0.21151334150311785,0.051457981568311384,4210525297.0,Technology
SEAC,SeaChange International Inc.,hold,1.9314858050466275,0.22206315808295268,-0.20574262612459293,-0.1883593596238995,0.39350442599095303,0.1367656803732027,60782835.0,Technology
SEAS,SeaWorld Entertainment Inc.,sell,20.06419986517711,-0.12319265334663553,-0.27245881336531386,-0.05642491712320108,0.04952949858032207,0.08064016901590487,2198040522.0,Consumer Cyclical
SEB,Seaboard Corporation,buy,5667.641282608282,0.6502452720145224,0.30951003732562477,-0.07488172546413874,0.3410384886183162,-0.004377284924414915,4222173850.0,Industrials
SECO,Secoo Holding Limited,buy,14.699211437412291,0.7153150295418951,-0.2546448628956144,0.399776753957624,0.4374499660228799,0.039847661393288325,455214246.0,Consumer Cyclical
SEDG,SolarEdge Technologies Inc.,strong buy,89.67354794625246,1.5716794371567309,0.3744068300935637,0.9309285511863066,0.19434672847583312,-0.03612310024327314,1665356966.0,Technology
SEE,Sealed Air Corporation,buy,38.845251215295484,0.1296851134961065,0.18399050822149388,-0.3406651397894087,0.11123455402189708,0.10765640828967338,5738751785.0,Consumer Cyclical
SEED,Origin Agritech Limited,strong buy,24.584412812325382,3.0649342806915376,0.9999603431267541,,0.9975821741288142,0.9999229806835179,1435601.0,Consumer Defensive
SEIC,SEI Investments Company,hold,48.97060660312001,0.1550582094720282,-0.05664480409345507,0.02934136640474727,0.082254455283989,-0.002724833600437737,7238844073.0,Financial Services
SELB,Selecta Biosciences Inc.,sell,0.8499631608227189,-0.5768980955644032,-0.3857073885018977,,0.3091158716103788,-0.5677753614253351,53617767.0,Healthcare
SELF,Global Self Storage Inc.,buy,8.370122458872311,1.1843245773183235,0.27673243296527805,0.7309315131399474,0.04171801808214304,0.05890811890180103,30540487.0,Real Estate
SEM,Select Medical Holdings Corporation,buy,16.819963517177,0.2477958262536184,0.09663736360052444,0.23347771258020478,0.23704735515968833,-0.4398190320658196,2019151411.0,Healthcare
SEMG,Semgroup Corporation Class A,sell,4.148974380000702,-0.6854213673368462,-0.42028248218399156,-0.0017091773967282675,0.2907733701083779,-0.6216718606169551,1327772509.0,Energy
SEND,SendGrid Inc.,hold,56.06112874821127,0.26535614916722156,-0.2375150469102426,0.3998541461079286,0.04309709825046637,-0.007548831033381664,2226461422.0,Technology
SENEA,Seneca Foods Corp. Class A Common Stock,hold,47.536576322054735,0.6306577443458323,0.11908064715875533,-0.11197328816967866,0.8918798271616346,-0.33579822455732977,294752118.0,Consumer Defensive
SENEB,Seneca Foods Corp. Class B Common Stock,hold,46.50959148652831,0.645670054775807,0.13851692919897163,-0.11551351678540445,0.9008454529577941,-0.3456475933480051,285641069.0,Consumer Defensive
SENS,Senseonics Holdings Inc.,strong sell,-2.2127477082403924,-1.7551140084149812,-0.8445178739949856,-0.9999999999999709,0.1786833757509667,-0.15674829292344217,475727501.0,Healthcare
SERV,ServiceMaster Global Holdings Inc.,hold,40.8045938836368,0.21272544742992444,-0.09310653761853427,0.03710678323721783,0.08127719248332799,0.06926638924876083,5057890931.0,Industrials
SES,Synthesis Energy Systems Inc.,hold,0.7835617546348688,0.07203513484843643,-0.4621171572600098,0.0,0.3479202998268771,0.11876320952911823,8597381.0,Energy
SESN,Sesen Bio Inc.,sell,0.47277525602675774,-0.3124980945895061,-0.07322871910163642,,0.4642760167617803,-0.7710141750021009,59060337.0,Healthcare
SF,Stifel Financial Corporation,sell,3.9488596908511386,-0.8045701944020206,-0.02216135134545938,,0.10777788640067465,-0.9996596414798748,3308222368.0,Financial Services
SFBC,Sound Financial Bancorp Inc.,sell,17.27334377018733,-0.37986747665561266,-0.08886823599463223,,0.34958710603386245,-0.7466312578312739,85337750.0,Financial Services
SFBS,ServisFirst Bancshares Inc.,sell,-2.6107720474884064,-0.9765084167063721,-0.2989701285541406,,0.10249220603467313,-0.8817591780945092,1778361815.0,Financial Services
SFE,Safeguard Scientifics Inc.,sell,8.670582901736264,-0.05405270643333798,-0.2868292226008601,,0.12444742197746894,0.04086031143760227,203787647.0,Financial Services
SFET,Safe-T Group Ltd.,sell,1.0848617360835964,-0.5870338490680599,-0.4621171572600098,0.0,0.45324220354810363,-0.6456276781086046,7168969.0,Technology
SFIX,Stitch Fix Inc.,buy,46.33916127421492,1.3283035613572913,0.4018043331303398,0.7619280819448913,0.09686910927746073,-0.01003516814992722,2049487173.0,Consumer Cyclical
SFL,Ship Finance International Limited,buy,15.521240425478421,0.45969317645669977,0.40595431442248153,-0.003414167891644726,-0.06841900429251846,0.025006740903399827,1363240391.0,Industrials
SFLY,Shutterfly Inc.,sell,7.179851624826655,-0.7739655894907768,-0.4621171572600098,0.0,0.13453402170877315,-0.513851236691991,1521610492.0,Consumer Cyclical
SFM,Sprouts Farmers Market Inc.,buy,29.84759414953155,0.3392898544711241,0.006501731527056576,0.2495276023195938,0.05454491258871652,-0.06899379096400471,3067596217.0,Consumer Defensive
SFNC,Simmons First National Corporation,buy,29.220378458322006,0.2494365834095692,-0.03804957518545993,,0.10828102475502521,0.07387107424883754,2363246950.0,Financial Services
SFS,Smart & Final Stores Inc.,strong buy,16.30678413846974,1.4410909280901134,0.7024950784342996,0.23020690381161169,0.36464233160780823,0.07627783148394296,522172823.0,Consumer Defensive
SFST,Southern First Bancshares Inc.,sell,2.3633860033092633,-0.8217728323355761,-0.15506140549437109,,0.18316834287219685,-0.95561043420883,242878802.0,Financial Services
SFUN,Fang Holdings Limited American Depositary Shares (Each representing Four Class A HK$1.00 par value),sell,1.2077847822220322,-0.28318456013892973,-0.4621171572600098,0.0,0.22604659630265478,-0.1145827819340256,831093570.0,Technology
SGA,Saga Communications Inc.,buy,39.74099841665665,0.23479650187831352,-0.02016975927216713,-0.064164224487266,0.1675127274936996,0.026905010920947436,211585625.0,Consumer Cyclical
SGB,Southwest Georgia Financial Corporation,sell,3.2225607045342533,-0.7394130837076066,-0.10261599413908451,,0.23423272497197334,-0.9781614591884006,53461296.0,Financial Services
SGBX,SG Blocks Inc.,sell,0.8167448476125015,-0.6780935700162403,-0.4621171572600098,0.0,0.21527081961341454,-0.49871601512209585,13674732.0,Industrials
SGC,Superior Group of Companies Inc.,buy,24.78999575457847,0.44388644757042417,0.11883905320323285,0.23321205457898686,0.32494562081284495,-0.3260432814790719,280256008.0,Consumer Cyclical
SGEN,Seattle Genetics Inc.,sell,60.29101289125806,-0.08823752040875814,-0.3161076588789943,0.12638542576318512,0.03133578849423557,0.002680141460364549,11436017862.0,Healthcare
SGH,SMART Global Holdings Inc.,buy,49.4655876478202,1.1934208280858434,0.02026392508833852,0.44866040451271005,0.49657933063843585,0.04529258560686511,561995143.0,Technology
SGLB,Sigma Labs Inc.,sell,1.309161186584053,-0.3090320570894061,-0.4621171572600098,0.0,0.07452894777611463,0.011087369642038158,18267818.0,Technology
SGMA,SigmaTron International Inc.,buy,6.624334190647683,1.3917965689446201,0.8054836676537063,0.1297523719555791,0.9999451695797266,-0.6108534229968428,12055523.0,Technology
SGMO,Sangamo Therapeutics Inc.,sell,6.286801286849931,-0.38008822191802977,-0.4621171572600098,0.0,0.19881225618617648,-0.18425210359664734,1161816781.0,Healthcare
SGMS,Scientific Games Corp,strong buy,50.66554678546225,1.4778182968086946,0.5050303052846443,0.11576168771232864,0.31636059809436246,0.47319692296490823,1927668927.0,Consumer Cyclical
SGOC,SGOCO Group Ltd,buy,1.5477252019247567,0.47449169359313864,0.314532262999228,,0.09193424969948882,0.0005563981419709485,83058030.0,Technology
SGRP,SPAR Group Inc.,hold,0.9733614820190379,0.597911364543391,-0.1169078000906929,0.2044680792607927,0.9460186159626958,-0.5031363133418554,13138436.0,Industrials
SGRY,Surgery Partners Inc.,buy,31.912027819776288,1.6430965325326194,0.8366152108494251,0.9067042704836192,0.3254798385295725,-0.49317157008244805,605765933.0,Healthcare
SGU,Star Group L.P.,strong buy,20.222942606316895,1.3085828246998141,0.3950366046042866,0.43172015539287534,0.2424881475207763,0.06172902360080723,500648670.0,Energy
SGYP,Synergy Pharmaceuticals Inc.,hold,0.2654594956046515,0.417034088317532,0.07075217543889534,-0.11085825147120132,-0.3701194021635059,0.759790783760893,48788937.0,Healthcare
SHAK,Shake Shack Inc. Class A,strong sell,26.05222943413695,-0.4186151445430612,-0.4336405009421014,0.05945005092805067,0.027596846341590542,-0.14046626177079735,1882291418.0,Consumer Cyclical
SHBI,Shore Bancshares Inc,sell,11.991996341170728,-0.056048296559864735,-0.03249349900105747,,-0.17613767355260945,0.04256694036804287,183337767.0,Financial Services
SHEN,Shenandoah Telecommunications Co,buy,62.37129167646187,0.3486963651741912,0.03767904672640543,0.15050988295580892,0.02478277660873407,0.05011642000435068,2447206779.0,Communication Services
SHG,Shinhan Financial Group Co Ltd American Depositary Shares,strong buy,63.90574130633905,0.9776388084849279,0.44835744539949784,,0.25096708655532307,0.13178553412939276,16530370586.0,Financial Services
SHI,SINOPEC Shangai Petrochemical Company Ltd.,hold,57.15051137683393,0.4209515377915964,0.22813534786517486,-0.18634459062150766,0.3571713216191883,-0.16059780200838236,4995189930.0,Energy
SHIP,Seanergy Maritime Holdings Corp,sell,0.045708612226720395,-0.8559545507594936,-0.999893046149006,-1.0,0.41071517118187706,0.6657545414551846,22797609.0,Industrials
SHLO,Shiloh Industries Inc.,buy,15.00395468967677,1.5229910307999293,0.16317987436282677,-0.20117830680933646,0.8141127181549073,0.6399814775245765,145574733.0,Industrials
SHLX,Shell Midstream Partners L.P. representing Limited Partner Interests,sell,14.904784481206054,-0.08293979520569081,-0.005388489948513042,0.6288185077667694,0.032467060665387404,-0.8554253018345539,4167375362.0,Energy
SHO,Sunstone Hotel Investors Inc.,hold,15.393623479872431,0.19327149945141853,-0.008594885046055212,-0.11036463827494758,0.12471236864414315,0.08987871908059142,3206871221.0,Real Estate
SHOO,Steven Madden Ltd.,buy,36.79256127927418,0.2819415553112397,0.03536808180178408,0.005911247998934499,0.1383339881970862,0.008776904200973767,2707595654.0,Consumer Cyclical
SHOP,Shopify Inc. Class A Subordinate,hold,200.4710394856524,0.4090403512838862,-0.3086788914854186,0.6052806613046293,0.05918774504140689,-0.014217946329182274,14656376673.0,Technology
SHOS,Sears Hometown and Outlet Stores Inc.,buy,3.3159938312138215,0.7593023701064415,-0.4621171572600098,0.0,0.9832096602741234,0.1707410843398771,44496179.0,Consumer Cyclical
SHSP,SharpSpring Inc.,buy,24.91679128282193,0.8862126720095261,0.2131913328717825,0.490484884633384,0.055216622334714804,0.05985104941719399,117675794.0,Consumer Cyclical
SHW,Sherwin-Williams Company (The),buy,484.8154649658979,0.31766374905713707,0.048220408645438306,0.12375775498832287,0.054940514661236506,-0.0024207494542989316,37069467690.0,Basic Materials
SIBN,SI-BONE Inc.,sell,10.929257155006631,-0.4213405177617385,-0.4777512749080276,,0.023886615221074603,-0.03494464082723636,520297052.0,Healthcare
